f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,sin_angle,cos_angle,angle_deg,state
0.0,0.0,0.0,0.22338104,-0.28157833,0.030901566,0.4894878,-0.5423003,-0.0774294,0.87727237,-0.6388611,-0.009753294,0.9201655,-0.7945212,-0.00874854,0.95831764,-0.42383546,-0.019771947,1.4642147,-0.43706915,0.017891945,1.828581,-0.32226706,-0.03443666,2.0114915,-0.32476753,0.002930615,0.9925769,-0.1071227,-0.057583354,1.6000187,0.0022579392,-0.016489709,1.9743693,-0.053780526,0.010768201,2.3850174,-0.020155484,-0.081804305,1.046384,0.2930053,-0.0837311,1.4515285,0.28127763,-0.0472599,1.7406386,0.29474115,-0.005993826,1.9893652,0.35178813,-0.020548262,0.87463945,0.72267413,-0.004871974,1.2282771,0.6293323,0.03369613,1.5955691,0.61465627,0.014235558,1.7313969,0.7260001,0.011216983,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.2605869,-0.25554842,0.07015834,0.49316216,-0.45772976,0.053548504,0.60225505,-0.5114748,0.058235165,0.94643027,-0.7121779,-0.035745326,0.8927709,-0.3388527,0.0024916749,1.3057315,-0.406263,-0.029885517,1.6113747,-0.3207466,0.012492729,1.8139461,-0.4036336,-0.025929475,0.9999292,0.007035145,-0.009594377,1.3821039,-0.063282505,0.060083896,1.8286499,0.013361352,-0.009913451,2.1186388,-0.048045896,-0.0040557617,0.92315656,0.26150006,0.0019293067,1.4096651,0.29768056,0.028760169,1.6564931,0.33177543,0.081398696,1.8375676,0.28545666,0.06689638,0.77979404,0.57705045,0.06929822,1.1619235,0.56690395,-0.04678983,1.4619765,0.6255003,0.016552491,1.6783808,0.653656,-0.015840244,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.26115015,-0.19226578,0.054431524,0.5492858,-0.43130243,-0.047784723,0.72376037,-0.5480465,0.074732944,0.95229995,-0.70702755,0.05794634,0.986895,-0.28111848,0.034082107,1.4716243,-0.28449196,-0.016593993,1.7598482,-0.39315256,-0.010094316,1.9848098,-0.32041642,-0.027910652,0.9999392,0.009631729,-0.0053647594,1.5317694,0.048922237,0.05768673,1.8117146,-0.028527929,0.01721801,2.2252162,-0.004413589,0.0041448623,0.8721746,0.30411595,-0.0113088675,1.3599474,0.29285815,-0.022958294,1.8261005,0.27864057,-0.059490155,2.0480406,0.37838516,0.0698883,0.82698613,0.6891162,0.10851478,1.1823199,0.7589822,-0.015427725,1.4571992,0.71028537,-0.026705021,1.7183555,0.74336296,0.04974893,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.23944204,-0.33891705,0.10631599,0.41438243,-0.43318334,0.05229219,0.58517146,-0.52018315,0.035954453,0.94175875,-0.6703945,-0.0015521989,0.8502063,-0.3756179,0.022648541,1.281094,-0.3220256,0.080040745,1.6546158,-0.4314373,0.036094848,1.8334823,-0.37456387,0.0021819544,0.9997708,0.013305972,0.016771352,1.3425199,-0.032613516,0.0025912498,1.6820223,0.01720063,0.0098593095,1.9943079,-0.05133003,-0.009180126,0.88133806,0.27513325,0.11188389,1.2657795,0.23081051,-0.015148512,1.5921785,0.31308448,-0.043332443,1.7624869,0.33046034,-0.005900477,0.73849046,0.5670086,0.05923017,1.0355878,0.63713604,0.04698079,1.3264439,0.6625568,0.098581,1.6783941,0.5689833,-0.06565293,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.13245468,-0.25961182,-0.08103987,0.40645602,-0.50452095,-0.15277298,0.55211467,-0.6063424,-0.02116053,0.79960895,-0.7544542,-0.06546109,0.8612242,-0.33879524,-0.07343656,1.3753853,-0.31165874,-0.040073536,1.7116635,-0.39164162,0.041481644,1.946635,-0.31361362,-0.035518873,0.99924695,0.009186187,-0.037698973,1.4026176,0.019646326,-0.1624129,1.7191881,-0.03172126,-0.06193825,2.021114,0.05399585,-0.015403758,0.82282317,0.3956788,-0.037939582,1.3580844,0.29616728,-0.037379254,1.6725633,0.3438048,-0.022998905,1.8473037,0.2556647,-0.036526177,0.7643608,0.82043135,-0.034681153,1.0671648,0.6975515,-0.03174087,1.4448618,0.6593888,-0.09263614,1.6818408,0.6699171,-0.15344852,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.24748658,-0.2249082,-0.13483103,0.43598405,-0.33451885,-0.034635004,0.6913918,-0.6262411,-0.033763163,0.93758416,-0.62041193,-0.10784471,0.959402,-0.31676912,0.027841024,1.4264452,-0.39163297,0.016420426,1.7166227,-0.33742228,0.0021745963,1.8848236,-0.36917838,-0.011443325,0.9987948,0.01529312,-0.04663664,1.4574281,0.017919743,-0.10218323,1.8501695,0.043749496,-0.035978947,2.084052,0.038391516,-0.02514878,0.9106879,0.27861768,-0.07360819,1.3380278,0.3696348,-0.021472212,1.7192231,0.32897866,-0.09804308,1.8827482,0.2610279,-0.052355483,0.8359773,0.70820516,-0.024083002,1.1671836,0.632178,-0.016367627,1.4763167,0.71638495,0.03544264,1.7502886,0.6449055,-0.09813352,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.20598483,-0.22810905,0.009208995,0.45991337,-0.48881668,-0.025790855,0.6753082,-0.6556164,0.012953028,0.94082475,-0.73521495,-0.005693723,0.9035442,-0.43763396,-0.02188575,1.4152385,-0.37296346,0.071338445,1.7748891,-0.32425243,0.06630853,1.9495091,-0.37696058,0.02282928,0.9999741,0.0057011875,0.0043888134,1.4777645,-0.050931536,-0.08831479,1.8122072,-0.08852527,0.028737595,2.1251044,-0.052008778,-0.023870904,0.98258334,0.31021038,0.008917061,1.3545133,0.40215832,-0.09892704,1.7814077,0.25415057,0.03461463,1.9608772,0.32161534,0.11661106,0.8009019,0.6001932,-0.0018820076,1.1613739,0.6900503,0.0046086544,1.5206212,0.6665912,0.001017085,1.8055258,0.61252254,0.012983341,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.011916173,-0.09420988,-0.0589847,0.3446123,-0.41342795,0.0017521653,0.6057207,-0.4850831,-0.013558785,1.0588728,-0.7352163,-0.023930926,0.86670625,-0.3176018,0.00935517,1.4730386,-0.33208847,-0.045180243,1.8323904,-0.27783033,0.003979912,2.2058187,-0.22142863,0.008955124,0.99340826,0.0756731,-0.08610257,1.6752056,0.06993512,-0.09552529,2.111116,0.061467193,0.035250742,2.476173,0.16614842,-0.04429112,1.0536494,0.5203208,-0.026132729,1.4372634,0.57826245,-0.06967993,1.861851,0.5120421,-0.013048865,2.2234511,0.47224033,-0.13571304,0.7901397,0.82577944,-0.04607346,1.211444,0.9606994,-0.027740365,1.6163427,0.9570437,-0.06404005,1.932195,0.8572124,-0.043675944,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.3327446,-0.18788993,-0.015588058,0.58789253,-0.43459678,0.052672405,0.7866094,-0.54456776,0.005878944,0.97404516,-0.5796978,-0.009507124,0.98994017,-0.2739623,-0.04137787,1.4154624,-0.2954259,-0.04457623,1.6564859,-0.2685342,0.039585274,1.9750872,-0.25690854,0.02272907,0.99901676,0.037034787,-0.024370369,1.4163523,0.093205646,-0.0047455253,1.8510867,0.002765546,-0.010490757,2.183798,0.0844074,0.05769177,1.0116751,0.39798322,0.021029271,1.4369273,0.4049825,-0.033063944,1.7375835,0.40504685,-0.015814811,1.8948327,0.39607993,0.056187674,0.86361146,0.7669166,-0.07403757,1.2420535,0.7238382,-0.03250366,1.4863496,0.624101,-0.02069785,1.7574943,0.74096763,-0.021841265,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.24555625,-0.21312514,-0.028978596,0.44780502,-0.46640414,0.01636033,0.6991709,-0.5339604,-0.008728183,0.90341294,-0.6701102,-0.040646117,0.913451,-0.35071245,0.013482334,1.3071003,-0.33425337,0.003173184,1.6845311,-0.28834403,-0.06936926,1.8801314,-0.36639708,-0.0059519717,0.9989901,0.018998737,-0.040715907,1.4953967,-0.057313513,-0.016780877,1.7568388,0.020986496,-0.08206594,2.0789397,-0.03769917,0.007642819,0.87086123,0.29745653,-0.04184609,1.3701067,0.38412628,-0.093924455,1.7608057,0.3364772,-0.024224434,1.9885715,0.34765545,0.011758618,0.80004764,0.6991147,0.011426941,1.1505655,0.7229651,0.052095257,1.3947502,0.7607511,-0.05094573,1.7284076,0.7613502,0.044253074,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.30713746,-0.18696108,-0.0031739634,0.45911217,-0.44797668,0.1015927,0.6788855,-0.45509094,0.05697572,0.8932387,-0.52705365,0.003378652,0.8374245,-0.30121094,0.04502156,1.2804065,-0.24360658,0.097742416,1.5255988,-0.30277684,0.015318331,1.8062247,-0.35212156,0.033399835,0.9997376,-0.022763014,0.0025616668,1.3759803,0.0929943,0.11084676,1.6546806,0.058223862,0.06806586,1.9816124,-0.020028677,0.051945556,0.8034296,0.29277742,0.09221299,1.2201958,0.29482147,0.024454966,1.5803317,0.30690295,0.032234736,1.7634089,0.23789254,0.08346333,0.8012478,0.6579238,0.0725647,1.0140384,0.6452444,0.101047724,1.438614,0.6236486,0.09953312,1.5151103,0.63386106,0.05936344,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.18175706,-0.3080245,-0.030761503,0.35142848,-0.54942644,-0.034542073,0.6894309,-0.6071842,-0.042891834,0.90044373,-0.67586577,-0.07235688,0.85676503,-0.40534696,-0.04940059,1.3616706,-0.40939397,0.021702582,1.6186833,-0.38068065,0.08554939,1.8177768,-0.28968504,0.04209834,0.9978638,-0.038496803,-0.05278042,1.386742,-0.09038019,-0.008835712,1.8287802,-0.007515507,0.045887753,2.1209104,-0.020404568,-0.059706897,0.8265332,0.27085736,-0.08350032,1.3724438,0.28484374,0.033231255,1.6491684,0.3169398,-0.041315485,1.9372429,0.31259868,-0.03768006,0.71523786,0.6822215,-0.090487,1.1527659,0.68483645,0.0024222417,1.4217099,0.6711284,-0.027835065,1.5157452,0.6626956,0.0861945,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.23037966,-0.18998267,-0.077670075,0.43750122,-0.3338488,-0.046144802,0.66460544,-0.57215923,-0.012739084,0.7892422,-0.61073273,-0.09017816,0.90277606,-0.26999974,-0.11895945,1.3295748,-0.3988389,-0.11167265,1.6938925,-0.27076948,-0.10139219,1.8429041,-0.2607349,-0.08579698,0.9900509,-0.0064786184,-0.14056046,1.39156,0.025574053,0.018442934,1.799419,0.05007718,-0.051669832,2.0050604,0.021040726,-0.012131495,0.893257,0.3618777,-0.044638522,1.2827361,0.34856582,-0.08230532,1.6873214,0.29946718,-0.012431961,1.8616438,0.3525943,-0.059884764,0.7995675,0.68408144,-0.015230654,1.063711,0.68462616,-0.044336542,1.4128203,0.5983475,-0.11561787,1.6489425,0.6380129,-0.022460427,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.18287256,-0.23918761,0.00013493575,0.35035753,-0.43667898,-0.11010745,0.7453949,-0.59093994,0.005870103,0.8928759,-0.65908176,-0.02782769,1.0119475,-0.3314234,-0.08373006,1.4575956,-0.35395065,-0.02031302,1.7991534,-0.33246073,0.0275781,2.169314,-0.44566518,-0.021756334,0.99895364,-0.001047551,-0.045721784,1.5998601,0.00041507228,-0.052472323,1.9225225,0.03282716,-0.08168466,2.3157895,-0.092741385,-0.11455311,1.0130533,0.28525403,0.00903821,1.486836,0.38453326,-0.036688853,1.8766913,0.45908198,-0.1413408,2.1145363,0.3933669,-0.10602143,0.8210315,0.81431574,-0.099517874,1.254939,0.83908826,-0.08253026,1.5661999,0.85737747,-0.020146193,1.8846698,0.81467843,-0.042468965,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.29724783,-0.13532312,0.03602225,0.48890924,-0.4115819,0.072151385,0.64909744,-0.48642614,0.033303566,0.8832252,-0.6514595,0.0020885335,0.90825003,-0.3051068,0.06926486,1.3034943,-0.2454726,0.05849848,1.5305842,-0.28179336,-0.018651456,1.8181951,-0.24775004,0.08964218,0.99898183,0.041933198,0.01664159,1.4108664,-0.028197333,0.07132693,1.7664784,0.10723808,0.008987558,2.024479,-0.010735971,0.0891713,0.87364817,0.40076447,0.066857904,1.3104872,0.36029053,0.0017409443,1.6471641,0.37743574,0.06638466,1.7759343,0.37702733,0.02226197,0.7875685,0.6392015,0.05668826,1.0761263,0.72364515,0.04319198,1.4427755,0.6283966,0.049600422,1.6238571,0.63965493,0.11695762,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.1745782,-0.24212024,0.110428445,0.4374112,-0.41542098,-0.026107362,0.685602,-0.5991562,-0.13218905,0.95384073,-0.66352046,-0.08543893,0.8751707,-0.29752216,-0.020009272,1.3980637,-0.3733788,-0.007106271,1.7315084,-0.38908252,-0.0373084,1.8774393,-0.34063733,-0.019934034,0.9969328,0.050512645,-0.059778873,1.4411058,0.011828707,-0.07650247,1.8527508,0.016079035,-0.003906545,2.120495,0.03977779,-0.027528707,0.898592,0.3396407,-0.017730307,1.4038361,0.38303626,-0.01581384,1.7679487,0.44892448,-0.10544644,1.9216915,0.41667536,-0.013926895,0.8110889,0.7650951,-0.043699976,1.165803,0.5708166,-0.04069905,1.4644431,0.72850114,-0.055971555,1.6864376,0.7064537,-0.09579164,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.2289424,-0.30151874,-0.01941979,0.49303967,-0.4462916,-0.033382308,0.70083386,-0.59663796,0.034090452,0.94998693,-0.6900313,0.00065668643,0.88018787,-0.34443563,0.018947205,1.2873383,-0.41416973,-0.02123265,1.7195832,-0.39221844,-0.022212446,1.8829448,-0.3302741,0.034346245,0.9992176,-0.010182388,0.0382156,1.4388427,0.027675804,0.032348976,1.751274,-0.13784833,0.070835,2.0586493,-0.052105043,0.04550921,0.89381903,0.22162955,0.0060004764,1.3476515,0.2979842,-0.032228995,1.655261,0.293694,0.08469534,1.8163985,0.26051518,0.0031929049,0.8486689,0.51925707,-0.0033389314,1.1341183,0.6462401,0.035374213,1.4116334,0.52522457,0.004446709,1.682475,0.6203468,0.042355843,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.2871789,-0.16709794,-0.037074227,0.55321586,-0.40170068,0.04555921,0.7638221,-0.5389532,0.027907968,0.96849376,-0.6915868,0.03983177,0.8352193,-0.27246445,-0.007261807,1.5174866,-0.30524725,0.039520614,1.7025815,-0.3625423,-0.06310505,1.9368454,-0.30494922,0.010562499,0.9997746,-0.019987436,-0.0071626673,1.4644854,-0.0066573764,0.0072143003,1.8340294,-0.023612307,0.02429256,2.2450662,0.037483245,-0.027365265,0.8237608,0.36639678,-0.012716563,1.4387003,0.3755202,0.04732429,1.6880326,0.3465988,-0.0378083,2.0342877,0.45501006,0.090761945,0.8710089,0.7299021,-0.00013394236,1.1181666,0.6861986,0.029377162,1.5272135,0.7266631,-0.018201752,1.772812,0.692208,-0.056867957,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.23328142,-0.2581218,-0.020813754,0.38377032,-0.40218106,-0.017398043,0.6275813,-0.6122607,-0.09867952,0.83608735,-0.6317125,-0.15557702,0.88510656,-0.33244702,-0.13340788,1.3536814,-0.2818236,0.021869587,1.7114924,-0.3061321,-0.12817119,1.8705583,-0.3157524,-0.13547207,0.9936683,0.033381276,-0.107280135,1.4328434,-0.0046416894,-0.14449657,1.7789938,0.025101148,-0.07917972,2.1279829,-0.0021563806,-0.08150652,0.8377305,0.36873543,-0.07700258,1.3162118,0.35243085,-0.043919284,1.6729217,0.36547896,-0.08548136,1.8342215,0.3991948,-0.093053676,0.8094693,0.6806759,-0.09180156,1.0717553,0.7363955,-0.103542075,1.4131259,0.68346334,-0.0942057,1.6530309,0.68873274,-0.09082024,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.24423648,-0.21380512,0.029019067,0.4383145,-0.447518,0.05474625,0.6521522,-0.5249393,0.0091882255,0.81767803,-0.54033303,0.017890278,0.86559033,-0.31954315,0.044853292,1.2240545,-0.32293868,-0.0063711083,1.5701699,-0.24715374,-0.029795669,1.75667,-0.33830336,-0.053036574,0.9964789,0.04177227,-0.0726969,1.3532518,0.012679656,-0.030191619,1.6123673,0.06126428,-0.0089190975,1.9423419,0.030993944,-0.019029556,0.8090905,0.3365584,0.032738872,1.2312567,0.22468288,0.00027396248,1.5442832,0.25043625,0.017951077,1.69604,0.29105276,-0.04309658,0.7608355,0.6874428,0.08878994,1.0731058,0.6674234,0.044777088,1.2953267,0.6476318,-0.06618936,1.6348568,0.66130227,0.043377414,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.14773586,-0.23001452,0.006057712,0.41843072,-0.40566328,0.0042391894,0.55312455,-0.6195431,-0.037491284,0.8700767,-0.6549924,-0.07599279,0.79970765,-0.3370333,-0.08942994,1.3343196,-0.38552216,-0.0019148699,1.6112256,-0.27765813,-0.0180827,1.8783934,-0.31984293,-0.0319507,0.99740636,0.044985678,-0.056185853,1.4109391,0.004307512,-0.0064106924,1.7511896,0.034723703,0.035761207,2.172696,0.08514243,0.0007274192,0.8706531,0.41180235,-0.02190428,1.3350353,0.42958716,0.030774683,1.6617304,0.38259825,0.010373456,1.9285156,0.24329701,-0.023668248,0.71781766,0.67380285,0.0009362014,1.044333,0.7328985,0.0032284122,1.3801042,0.6695898,0.0113074705,1.6579534,0.6802594,-0.02294868,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.19606419,-0.1786669,-0.078231215,0.49278194,-0.49408126,-0.08887907,0.6173072,-0.55706656,-0.0637569,0.88386494,-0.5846164,-0.020091053,0.8702945,-0.24543156,-0.017979166,1.3438854,-0.2176844,-0.09455613,1.7556986,-0.36885005,-0.07937564,2.0487463,-0.31791997,-0.114192575,0.98553926,0.084801435,-0.14670081,1.54239,0.10031291,-0.11179124,1.889109,0.078294754,-0.099491544,2.2384975,0.12967576,-0.06276245,0.9892261,0.42052615,-0.042045705,1.4417682,0.40632215,-0.059394784,1.7608185,0.3874184,-0.049740195,2.0709782,0.48764744,-0.062241495,0.78850335,0.74318403,-0.07604047,1.207487,0.71188337,-0.08312799,1.4314492,0.76103747,-0.061217565,1.7637942,0.7677585,-0.18579672,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.2577661,-0.21394101,-0.020613233,0.467938,-0.4219891,0.026610713,0.76941156,-0.7081825,0.03564097,0.96735746,-0.7335857,-0.067967154,0.9786832,-0.36910003,0.040584113,1.4462359,-0.3537188,0.08657883,1.7730953,-0.39189458,-0.0029196837,2.0182896,-0.2702157,-0.019460797,0.9996278,-0.026301844,0.007235382,1.525208,0.023637077,-0.035198074,1.8455889,0.011513437,0.0147739,2.2234325,0.07225021,0.057985794,0.9416269,0.3750724,-0.007258521,1.4245698,0.29786974,-0.04688126,1.7989057,0.32659346,0.05874804,2.080006,0.36121917,0.010129235,0.8601281,0.6379642,-0.0039176145,1.2371593,0.725821,-0.008309257,1.5577176,0.6555498,0.037841823,1.724614,0.73437476,-0.014018313,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.262469,-0.24768262,0.08594122,0.47776625,-0.3884221,0.020909296,0.69786644,-0.5483124,0.012263122,0.81325257,-0.66217655,-0.027819037,0.8012841,-0.26923594,0.08198831,1.3160622,-0.2729346,-0.010223206,1.5660303,-0.28337845,0.0133778695,1.8968017,-0.27095568,0.098005295,0.99467266,0.09193515,0.046629675,1.3270392,-0.038901802,0.033146963,1.7682074,0.036452647,0.054197736,2.023632,0.0046097212,-0.012864395,0.90886396,0.40744177,0.028081587,1.2821966,0.37389904,0.057626296,1.6053548,0.3127137,0.074839786,1.8798621,0.4485501,0.004417123,0.70587623,0.6649174,0.08970156,1.1229259,0.8214777,0.0044450876,1.3755909,0.6519805,0.012486663,1.6093594,0.64528704,0.12844756,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.17744921,-0.22690304,-0.026675088,0.36325803,-0.55573463,0.0070203315,0.62064743,-0.6386583,-0.014621643,0.8578393,-0.73094475,-0.08292773,0.9145279,-0.3856494,-0.024098206,1.2400717,-0.4330282,0.025762217,1.6676288,-0.5134922,-0.005300226,1.9037141,-0.43444896,-0.037101533,0.9996596,-0.024493566,-0.008982823,1.430927,0.026518337,0.003316774,1.7429556,0.006596926,0.019389128,2.1223354,-0.029898567,-0.0124147795,0.7775097,0.31677127,0.040010177,1.349164,0.24544542,-0.01947638,1.6387088,0.32355028,0.01368006,1.8451276,0.26403683,0.0061388146,0.76828694,0.69636905,0.07788499,1.0257568,0.6196655,-0.008456962,1.4551697,0.66452044,0.02295295,1.7007222,0.63533896,0.09663763,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.19252332,-0.19102983,0.0063541434,0.46985507,-0.41928113,0.011041317,0.603816,-0.42643017,0.03044972,0.8309391,-0.5340554,-0.00059336296,0.8926952,-0.22124994,0.12956865,1.2536966,-0.21764912,0.061795376,1.4519207,-0.19867395,0.07092999,1.8078508,-0.22619651,0.076458395,0.99797595,0.04905263,0.04047107,1.4074166,-0.0062478427,-0.003781136,1.6676767,0.13284633,0.0063114585,1.9833658,0.06798602,0.021390188,0.7797033,0.37446228,-0.028489547,1.1823121,0.29774186,0.03777908,1.5496377,0.33433843,-0.022579122,1.7393376,0.38167232,-0.0015907114,0.7056758,0.5487205,0.0043856055,1.0868233,0.57933235,-0.036270075,1.3970414,0.6995336,0.08169885,1.606222,0.6593338,0.06781349,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.31396884,-0.27659658,-0.033136677,0.49225628,-0.45586047,0.0046998556,0.70295286,-0.5422034,-0.068377405,0.9191678,-0.7447956,-0.097555295,0.81783,-0.35869077,-0.030743662,1.3287677,-0.37176993,-0.064944744,1.5949428,-0.48427236,-0.11200825,1.7510328,-0.36500177,-0.08204515,0.9961076,-0.07556425,-0.045384716,1.3989794,-0.014629498,-0.059010185,1.652843,-0.0724605,-0.04468822,2.0711772,-0.018626165,-0.096100084,0.84456754,0.20250143,-0.08490463,1.3073848,0.21014407,-0.08036377,1.5582185,0.24932082,0.0058096074,1.7839389,0.26246464,-0.016651254,0.7751191,0.5979596,-0.05781336,1.0486876,0.6209207,-0.11510705,1.3429867,0.51314485,0.009833907,1.6147397,0.5361195,-0.04605496,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.2658718,-0.2884251,0.032511443,0.4981359,-0.4360754,0.029001633,0.722241,-0.6142655,-0.02977902,0.9786937,-0.72909224,0.1344614,0.9213624,-0.28899577,0.045367036,1.4154449,-0.4489596,-0.029398441,1.7673177,-0.3904038,-0.014321897,2.0349312,-0.39540026,-0.020509228,0.9995004,-0.017405849,-0.026382541,1.5931823,0.028411433,0.003349241,1.955021,0.06824377,0.05605371,2.17695,-0.09747075,0.15426147,0.8711231,0.44206,0.014933338,1.448584,0.40483305,0.023438215,1.7987295,0.43669862,0.054422803,2.020931,0.3315562,0.0005323342,0.8674904,0.68991494,0.10829947,1.1721691,0.67936105,0.014626715,1.5219071,0.65070057,0.027517414,1.8559016,0.708632,0.02637949,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.29943475,-0.3413636,0.059663817,0.42112187,-0.55345446,0.06716104,0.6097125,-0.6819395,0.002496007,0.94315326,-0.8426573,0.092516795,1.0312485,-0.3779536,0.14011131,1.4560306,-0.4731781,0.01466056,1.7734567,-0.43281808,0.072658665,2.1038215,-0.40622544,-0.018614216,0.99487215,-0.03652619,0.09431445,1.5896051,-0.10943002,0.032817975,1.9449415,-0.0058669546,0.055415586,2.3631902,-0.085972555,0.025017895,0.98930895,0.3176986,0.11303242,1.4795157,0.33932313,0.0418064,1.7370543,0.3074772,0.013262589,2.1100247,0.39577106,0.05736378,0.8492612,0.60754883,0.008866258,1.2718068,0.70049137,-0.019478133,1.609809,0.6929121,0.050992113,1.9284307,0.6013525,-0.059051603,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.23837316,-0.19807853,0.012243233,0.44071475,-0.41022053,-0.117300265,0.6160898,-0.46247786,-0.08836673,0.770531,-0.6237407,-0.0507658,0.8222557,-0.3588102,-0.07060859,1.2043906,-0.27445608,-0.061197463,1.4704062,-0.2816957,-0.018894983,1.6696643,-0.27753228,0.0032710088,0.99964434,0.026236191,-0.004775794,1.322712,0.06713696,-0.041802756,1.6489719,0.0015109665,-0.024214892,1.9302032,0.011044239,0.030210115,0.8429782,0.2831944,-0.06648533,1.2495003,0.22735067,-0.083444335,1.4935592,0.31402388,0.005293393,1.7210112,0.35483685,0.044774953,0.6937217,0.5298396,-0.10358301,1.031536,0.63412166,0.051951252,1.2970186,0.6239263,-0.08639148,1.5335934,0.56521076,0.0027427084,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.19604617,-0.28371716,-0.07305631,0.51945776,-0.48892945,-0.030667996,0.6437037,-0.7032658,-0.013217776,0.85064214,-0.66248435,-0.047672212,0.9179139,-0.42172405,-0.020474605,1.3823786,-0.47162834,-0.09124269,1.7363657,-0.36607835,-0.08860187,1.9322249,-0.29846033,-0.10835384,0.9977914,-0.024504904,-0.06174029,1.4723412,-0.015733248,-0.057694025,1.8697548,0.02313752,-0.0064333878,2.2298164,0.013790023,-0.018122189,0.9663796,0.396679,0.0018608356,1.292153,0.3513508,-0.03324139,1.7365806,0.37454066,-0.05557242,1.9594183,0.33193722,-0.10549049,0.78879064,0.7322312,-0.093548045,1.1059765,0.6005183,0.0001038657,1.5407329,0.7240127,-0.10727051,1.6896019,0.6849001,0.059953902,0.0,1.0,0.0,CONTROL
0.0,0.0,0.0,0.1558632,-0.20433186,0.048485648,0.5117684,-0.45591715,0.101385355,0.61881655,-0.45349938,0.0041994993,0.8678987,-0.66686285,0.0816166,0.9651997,-0.37374,0.12297922,1.4132724,-0.33641487,-0.019150205,1.7322417,-0.3350331,0.0509314,1.8864764,-0.3406322,0.19137833,0.9955595,0.056470443,0.07531513,1.4791807,0.10951111,0.052469768,1.8598483,-0.0379647,0.08657313,2.2682617,0.06126098,0.1353788,0.94752187,0.32513198,0.04657108,1.3466938,0.4516892,0.11962402,1.7020727,0.35857177,0.13274391,1.9903837,0.3222755,0.12804957,0.8402707,0.74710804,0.055206273,1.1483412,0.6708833,-0.03743106,1.4812274,0.74199796,0.036352526,1.7009125,0.75704557,0.06392381,0.0,1.0,0.0,CONTROL
